cc,provider,plan,channel,card_class,rate_bps,fixed_minor,monthly_fee_minor,fee_currency,small_ticket_threshold_minor,small_ticket_monthly_cap_minor,published_breakeven_minor,verified_url,verified_quote,verified_at,confidence,scheme,funding,issuer_region,tier,_traducida,rate_is_blended,online_surface,_ronda,_origen,monthly_minimum_fee_minor,currency,volume_band_min,volume_band_max,pricing_band_basis,txn_count_band_min,txn_count_band_max,source_type,seed_status,note,eligible_mix_prior,source_round,provenance,product,standard_monthly_fee_minor,promo_free_months,installation_fee_minor,deinstallation_fee_minor,comparison_eligible,valid_until
CZ,Revolut Business,Grow,online,,280,600,85000,,,,,https://www.revolut.com/cs-CZ/business/accept-payments-pricing/,"Všechny mezinárodní karty: 2,8 % + 6 Kč online; 2,6 % + 0,60 Kč osobně.",2026-08-20,,any,any,non_eea,visa_maste,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,CZK,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
CZ,Revolut Business,Scale,online,,280,600,250000,,,,,https://www.revolut.com/cs-CZ/business/accept-payments-pricing/,"American Express všechny mezinárodní karty: 2,8 % + 6 Kč online; 2,6 % + 0,60 Kč osobně.",2026-08-20,,any,any,non_eea,amex,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,CZK,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
CZ,Revolut Business,Scale,online,,280,600,250000,,,,,https://www.revolut.com/cs-CZ/business/accept-payments-pricing/,"American Express tuzemské komerční karty: 2,8 % + 6 Kč online; 2,6 % + 0,60 Kč osobně.",2026-08-20,,any,any,domestic,commercial,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,CZK,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
CZ,Revolut Business,Scale,online,,170,600,250000,,,,,https://www.revolut.com/cs-CZ/business/accept-payments-pricing/,"American Express tuzemské spotřebitelské karty: 1,7 % + 6 Kč online; 1,7 % + 0,60 Kč osobně.",2026-08-20,,any,any,domestic,consumer_a,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,CZK,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
CZ,Revolut Business,Scale,online,,100,600,250000,,,,,https://www.revolut.com/cs-CZ/business/accept-payments-pricing/,"Tuzemské a evropské spotřebitelské karty: 1 % + 6 Kč online; 0,8 % + 0,60 Kč osobně.",2026-08-20,,any,any,any,consumer_v,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,CZK,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
CZ,Revolut Business,Scale,online,,280,600,250000,,,,,https://www.revolut.com/cs-CZ/business/accept-payments-pricing/,"Všechny mezinárodní karty: 2,8 % + 6 Kč online; 2,6 % + 0,60 Kč osobně.",2026-08-20,,any,any,non_eea,visa_maste,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,CZK,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
CZ,Teya,Tap to Pay standalone,in_store,,169,0,0,,,,,https://pomoc.teya.com/hc/cs-cz/articles/29300601859473-Poplatky-za-Tap-to-Pay,Za používání služby Tap to Pay neplatíte žádné fixní náklady. Na transakce se však vztahují smíšené poplatky v,2026-08-20,,any,any,any,all,,true,tap_to_pay,R5,patch_fino_r7.csv,0,CZK,,,plan,,,published,SEEDABLE,"Para clientes que ya tienen terminal Teya, la ayuda dice que Tap to Pay usa las mismas tasas de su terminal; n",,R7,primary_verified,,,,,,,
CZ,Viva.com,Default consumer pack (blended),in_store,,169,0,,,,,,https://www.viva.com/cs-cz/pricing,"Platba s přítomností karty: 1,69%; minimální poplatek 0,72 CZK. Online platby: 2,19% + 10 CZK.",2026-08-20,,any,any,domestic,standard,,true,any,R5,patch_fino_r7.csv,,CZK,,,,,,published,SEEDABLE,"Published consumer pack total is 1,69%. The rendered HTML price cell spans Interchange + Scheme + Viva.com acq",,R7,primary_verified,,,,,,,
CZ,Viva.com,Default IC++ other cards,in_store,,116,0,,,,,,https://www.viva.com/cs-cz/pricing,"Visa | ✓ | ✓ | 1,16% | –; minimální poplatek 0,72 CZK.",2026-08-20,,any,any,any,commercial,,false,any,R5,patch_fino_r7.csv,,CZK,,,,,,published,SEEDABLE,rate_bps is Viva.com acquiring margin only; interchange and scheme are added separately. Non-EEA +0.40% is pub,,R7,primary_verified,,,,,,,
CZ,Viva.com,Default consumer pack (blended),moto,,219,1000,,,,,,https://www.viva.com/cs-cz/pricing,"Platba s přítomností karty: 1,69%; minimální poplatek 0,72 CZK. Online platby: 2,19% + 10 CZK. Visa | ✓ | ✓ | ",2026-08-20,,any,any,domestic,standard,,true,virtual_terminal_moto,R5,patch_fino_r7.csv,,CZK,,,,,,published,SEEDABLE,"Published consumer pack total is 2,19% + 10 CZK. The rendered HTML price cell spans Interchange + Scheme + Viv",,R7,primary_verified,,,,,,,
CZ,Viva.com,Default IC++ other cards,moto,,206,1000,,,,,,https://www.viva.com/cs-cz/pricing,"Visa | ✓ | ✓ | 2,06% | 10 CZK; virtuální terminál a MOTO.",2026-08-20,,any,any,any,commercial,,false,virtual_terminal_moto,R5,patch_fino_r7.csv,,CZK,,,,,,published,SEEDABLE,rate_bps is Viva.com acquiring margin only; interchange and scheme are added separately. Fixed processing fee ,,R7,primary_verified,,,,,,,
CZ,Viva.com,Default consumer pack (blended),online,,219,1000,,,,,,https://www.viva.com/cs-cz/pricing,"Platba s přítomností karty: 1,69%; minimální poplatek 0,72 CZK. Online platby: 2,19% + 10 CZK.",2026-08-20,,any,any,domestic,standard,,true,smart_checkout,R5,patch_fino_r7.csv,,CZK,,,,,,published,SEEDABLE,"Published consumer pack total is 2,19% + 10 CZK. The rendered HTML price cell spans Interchange + Scheme + Viv",,R7,primary_verified,,,,,,,
CZ,Viva.com,Default IC++ other cards,online,,206,1000,,,,,,https://www.viva.com/cs-cz/pricing,"Visa | ✓ | ✓ | 2,06% | 10 CZK.",2026-08-20,,any,any,any,commercial,,false,smart_checkout,R5,patch_fino_r7.csv,,CZK,,,,,,published,SEEDABLE,rate_bps is Viva.com acquiring margin only; interchange and scheme are added separately. Fixed processing fee ,,R7,primary_verified,,,,,,,
DE,Revolut Business,Basic,in_store,,260,10,1000,,,,,https://www.revolut.com/de-DE/business/accept-payments-pricing/,"American Express alle internationalen Karten: 2,8 % + 0,20 € online; 2,6 % + 0,02 € vor Ort. Revolut Terminals",2026-08-20,,any,any,non_eea,amex,,true,any,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,Canal: Tap to Pay on iPhone; el Terminal físico no está disponible.  Tap to Pay: fijo total €0.10 = €0.02 base,,R7,primary_verified,,,,,,,
DE,Revolut Business,Basic,in_store,,260,10,1000,,,,,https://www.revolut.com/de-DE/business/accept-payments-pricing/,"American Express inländische gewerbliche Karten: 2,8 % + 0,20 € online; 2,6 % + 0,02 € vor Ort. Revolut Termin",2026-08-20,,any,any,domestic,commercial,,true,any,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,Canal: Tap to Pay on iPhone; el Terminal físico no está disponible.  Tap to Pay: fijo total €0.10 = €0.02 base,,R7,primary_verified,,,,,,,
DE,Revolut Business,Basic,in_store,,170,10,1000,,,,,https://www.revolut.com/de-DE/business/accept-payments-pricing/,"American Express inländische Kundenkarten: 1,7 % + 0,20 € online; 1,7 % + 0,02 € vor Ort. Revolut Terminals we",2026-08-20,,any,any,domestic,consumer_a,,true,any,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,Canal: Tap to Pay on iPhone; el Terminal físico no está disponible.  Tap to Pay: fijo total €0.10 = €0.02 base,,R7,primary_verified,,,,,,,
DE,Revolut Business,Basic,in_store,,80,10,1000,,,,,https://www.revolut.com/de-DE/business/accept-payments-pricing/,"Inländische und europäische Kundenkarten: 1 % + 0,20 € online; 0,8 % + 0,02 € vor Ort. Revolut Terminals werde",2026-08-20,,any,any,any,consumer_v,,true,any,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,Canal: Tap to Pay on iPhone; el Terminal físico no está disponible.  Tap to Pay: fijo total €0.10 = €0.02 base,,R7,primary_verified,,,,,,,
DE,Revolut Business,Basic,in_store,,260,10,1000,,,,,https://www.revolut.com/de-DE/business/accept-payments-pricing/,"Alle internationalen Karten: 2,8 % + 0,20 € online; 2,6 % + 0,02 € vor Ort. Revolut Terminals werden derzeit n",2026-08-20,,any,any,non_eea,visa_maste,,true,any,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,Canal: Tap to Pay on iPhone; el Terminal físico no está disponible.  Tap to Pay: fijo total €0.10 = €0.02 base,,R7,primary_verified,,,,,,,
DE,Revolut Business,Grow,in_store,,260,10,3500,,,,,https://www.revolut.com/de-DE/business/accept-payments-pricing/,"American Express alle internationalen Karten: 2,8 % + 0,20 € online; 2,6 % + 0,02 € vor Ort. Revolut Terminals",2026-08-20,,any,any,non_eea,amex,,true,any,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,Canal: Tap to Pay on iPhone; el Terminal físico no está disponible.  Tap to Pay: fijo total €0.10 = €0.02 base,,R7,primary_verified,,,,,,,
DE,Revolut Business,Grow,in_store,,260,10,3500,,,,,https://www.revolut.com/de-DE/business/accept-payments-pricing/,"American Express inländische gewerbliche Karten: 2,8 % + 0,20 € online; 2,6 % + 0,02 € vor Ort. Revolut Termin",2026-08-20,,any,any,domestic,commercial,,true,any,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,Canal: Tap to Pay on iPhone; el Terminal físico no está disponible.  Tap to Pay: fijo total €0.10 = €0.02 base,,R7,primary_verified,,,,,,,
DE,Revolut Business,Grow,in_store,,170,10,3500,,,,,https://www.revolut.com/de-DE/business/accept-payments-pricing/,"American Express inländische Kundenkarten: 1,7 % + 0,20 € online; 1,7 % + 0,02 € vor Ort. Revolut Terminals we",2026-08-20,,any,any,domestic,consumer_a,,true,any,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,Canal: Tap to Pay on iPhone; el Terminal físico no está disponible.  Tap to Pay: fijo total €0.10 = €0.02 base,,R7,primary_verified,,,,,,,
DE,Revolut Business,Grow,in_store,,80,10,3500,,,,,https://www.revolut.com/de-DE/business/accept-payments-pricing/,"Inländische und europäische Kundenkarten: 1 % + 0,20 € online; 0,8 % + 0,02 € vor Ort. Revolut Terminals werde",2026-08-20,,any,any,any,consumer_v,,true,any,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,Canal: Tap to Pay on iPhone; el Terminal físico no está disponible.  Tap to Pay: fijo total €0.10 = €0.02 base,,R7,primary_verified,,,,,,,
DE,Revolut Business,Grow,in_store,,260,10,3500,,,,,https://www.revolut.com/de-DE/business/accept-payments-pricing/,"Alle internationalen Karten: 2,8 % + 0,20 € online; 2,6 % + 0,02 € vor Ort. Revolut Terminals werden derzeit n",2026-08-20,,any,any,non_eea,visa_maste,,true,any,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,Canal: Tap to Pay on iPhone; el Terminal físico no está disponible.  Tap to Pay: fijo total €0.10 = €0.02 base,,R7,primary_verified,,,,,,,
DE,Revolut Business,Scale,in_store,,260,10,12500,,,,,https://www.revolut.com/de-DE/business/accept-payments-pricing/,"American Express alle internationalen Karten: 2,8 % + 0,20 € online; 2,6 % + 0,02 € vor Ort. Revolut Terminals",2026-08-20,,any,any,non_eea,amex,,true,any,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,Canal: Tap to Pay on iPhone; el Terminal físico no está disponible.  Tap to Pay: fijo total €0.10 = €0.02 base,,R7,primary_verified,,,,,,,
DE,Revolut Business,Scale,in_store,,260,10,12500,,,,,https://www.revolut.com/de-DE/business/accept-payments-pricing/,"American Express inländische gewerbliche Karten: 2,8 % + 0,20 € online; 2,6 % + 0,02 € vor Ort. Revolut Termin",2026-08-20,,any,any,domestic,commercial,,true,any,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,Canal: Tap to Pay on iPhone; el Terminal físico no está disponible.  Tap to Pay: fijo total €0.10 = €0.02 base,,R7,primary_verified,,,,,,,
DE,Revolut Business,Scale,in_store,,170,10,12500,,,,,https://www.revolut.com/de-DE/business/accept-payments-pricing/,"American Express inländische Kundenkarten: 1,7 % + 0,20 € online; 1,7 % + 0,02 € vor Ort. Revolut Terminals we",2026-08-20,,any,any,domestic,consumer_a,,true,any,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,Canal: Tap to Pay on iPhone; el Terminal físico no está disponible.  Tap to Pay: fijo total €0.10 = €0.02 base,,R7,primary_verified,,,,,,,
DE,Revolut Business,Scale,in_store,,80,10,12500,,,,,https://www.revolut.com/de-DE/business/accept-payments-pricing/,"Inländische und europäische Kundenkarten: 1 % + 0,20 € online; 0,8 % + 0,02 € vor Ort. Revolut Terminals werde",2026-08-20,,any,any,any,consumer_v,,true,any,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,Canal: Tap to Pay on iPhone; el Terminal físico no está disponible.  Tap to Pay: fijo total €0.10 = €0.02 base,,R7,primary_verified,,,,,,,
DE,Revolut Business,Scale,in_store,,260,10,12500,,,,,https://www.revolut.com/de-DE/business/accept-payments-pricing/,"Alle internationalen Karten: 2,8 % + 0,20 € online; 2,6 % + 0,02 € vor Ort. Revolut Terminals werden derzeit n",2026-08-20,,any,any,non_eea,visa_maste,,true,any,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,Canal: Tap to Pay on iPhone; el Terminal físico no está disponible.  Tap to Pay: fijo total €0.10 = €0.02 base,,R7,primary_verified,,,,,,,
DE,Revolut Business,Basic,online,,280,20,1000,,,,,https://www.revolut.com/de-DE/business/accept-payments-pricing/,"American Express alle internationalen Karten: 2,8 % + 0,20 € online; 2,6 % + 0,02 € vor Ort.",2026-08-20,,any,any,non_eea,amex,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
DE,Revolut Business,Basic,online,,280,20,1000,,,,,https://www.revolut.com/de-DE/business/accept-payments-pricing/,"American Express inländische gewerbliche Karten: 2,8 % + 0,20 € online; 2,6 % + 0,02 € vor Ort.",2026-08-20,,any,any,domestic,commercial,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
DE,Revolut Business,Basic,online,,170,20,1000,,,,,https://www.revolut.com/de-DE/business/accept-payments-pricing/,"American Express inländische Kundenkarten: 1,7 % + 0,20 € online; 1,7 % + 0,02 € vor Ort.",2026-08-20,,any,any,domestic,consumer_a,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
DE,Revolut Business,Basic,online,,100,20,1000,,,,,https://www.revolut.com/de-DE/business/accept-payments-pricing/,"Inländische und europäische Kundenkarten: 1 % + 0,20 € online; 0,8 % + 0,02 € vor Ort.",2026-08-20,,any,any,any,consumer_v,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
DE,Revolut Business,Basic,online,,280,20,1000,,,,,https://www.revolut.com/de-DE/business/accept-payments-pricing/,"Alle internationalen Karten: 2,8 % + 0,20 € online; 2,6 % + 0,02 € vor Ort.",2026-08-20,,any,any,non_eea,visa_maste,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
DE,Revolut Business,Grow,online,,280,20,3500,,,,,https://www.revolut.com/de-DE/business/accept-payments-pricing/,"American Express alle internationalen Karten: 2,8 % + 0,20 € online; 2,6 % + 0,02 € vor Ort.",2026-08-20,,any,any,non_eea,amex,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
DE,Revolut Business,Grow,online,,280,20,3500,,,,,https://www.revolut.com/de-DE/business/accept-payments-pricing/,"American Express inländische gewerbliche Karten: 2,8 % + 0,20 € online; 2,6 % + 0,02 € vor Ort.",2026-08-20,,any,any,domestic,commercial,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
DE,Revolut Business,Grow,online,,170,20,3500,,,,,https://www.revolut.com/de-DE/business/accept-payments-pricing/,"American Express inländische Kundenkarten: 1,7 % + 0,20 € online; 1,7 % + 0,02 € vor Ort.",2026-08-20,,any,any,domestic,consumer_a,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
DE,Revolut Business,Grow,online,,100,20,3500,,,,,https://www.revolut.com/de-DE/business/accept-payments-pricing/,"Inländische und europäische Kundenkarten: 1 % + 0,20 € online; 0,8 % + 0,02 € vor Ort.",2026-08-20,,any,any,any,consumer_v,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
DE,Revolut Business,Grow,online,,280,20,3500,,,,,https://www.revolut.com/de-DE/business/accept-payments-pricing/,"Alle internationalen Karten: 2,8 % + 0,20 € online; 2,6 % + 0,02 € vor Ort.",2026-08-20,,any,any,non_eea,visa_maste,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
DE,Revolut Business,Scale,online,,280,20,12500,,,,,https://www.revolut.com/de-DE/business/accept-payments-pricing/,"American Express alle internationalen Karten: 2,8 % + 0,20 € online; 2,6 % + 0,02 € vor Ort.",2026-08-20,,any,any,non_eea,amex,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
DE,Revolut Business,Scale,online,,280,20,12500,,,,,https://www.revolut.com/de-DE/business/accept-payments-pricing/,"American Express inländische gewerbliche Karten: 2,8 % + 0,20 € online; 2,6 % + 0,02 € vor Ort.",2026-08-20,,any,any,domestic,commercial,,true,gateway|plugins|subscriptions|payment_links|invoices,R5,patch_fino_r7.csv,,EUR,,,none,,,published,SEEDABLE,"La cuota es la del plan Business, no una cuota adicional de acquiring. Fuente de plan localizada: https://www.",,R7,primary_verified,,,,,,,
